2008-01-16,NW,HNL,PDX,2350,-11.00,0.00,-1,2300-2359,21.00,2400,0711,6.00,0720,0717,-3.00,0.00,-1,0700-0759,0.00,0.00,330.00,338.00,311.00,1.00,2603.00,11,,,,,,OT,300922,2339,4130,1628,5432,-1,-1,2008-01-16,-1,-1,11,OT,,,,,,16,2,2,19,3,11,6,711,2400,2350,720,717,2339,,,,,,711
2008-01-16,B6,MCO,PSE,2345,7.00,0.00,0,2300-2359,8.00,2400,0319,4.00,0340,0323,-17.00,0.00,-2,0001-0559,0.00,0.00,175.00,151.00,139.00,1.00,1180.00,5,,,,,,DD,304965,2352,3343,5055,4365,-2,0,2008-01-16,0,-2,5,DD,,,,,,16,3,1,19,1,5,7,319,2400,2345,340,323,2352,,,,,,319
2008-01-17,UA,SEA,IAD,2305,42.00,1.00,2,2300-2359,13.00,2400,0711,12.00,0648,0723,35.00,1.00,2,0600-0659,0.00,0.00,283.00,276.00,251.00,1.00,2306.00,10,35.00,0.00,0.00,0.00,0.00,DD,316441,2347,5798,6151,7364,2,2,2008-01-17,2,2,10,DD,35.00,0.00,0.00,0.00,0.00,17,5,5,19,2,10,7,711,2400,2305,648,723,2347,35,0,0,0,0,711
2008-01-17,YV,LAS,BFL,2353,-5.00,0.00,-1,2300-2359,12.00,2400,0041,4.00,0103,0045,-18.00,0.00,-2,0001-0559,0.00,0.00,70.00,57.00,41.00,1.00,224.00,1,,,,,,OT,320666,2348,3836,4310,4322,-2,-1,2008-01-17,-1,-2,1,OT,,,,,,17,2,1,19,1,1,6,41,2400,2353,103,45,2348,,,,,,41
2008-01-17,YV,LAS,PSP,2359,-4.00,0.00,-1,2300-2359,5.00,2400,0100,6.00,0110,0106,-4.00,0.00,-1,0001-0559,0.00,0.00,71.00,71.00,60.00,1.00,173.00,1,,,,,,OT,320678,2355,3836,4310,5147,-1,-1,2008-01-17,-1,-1,1,OT,,,,,,17,2,2,19,1,1,6,100,2400,2359,110,106,2355,,,,,,100
2008-01-17,WN,SJC,LAS,2135,138.00,1.00,9,2100-2159,7.00,2400,0058,3.00,2255,0101,126.00,1.00,8,2200-2259,0.00,0.00,80.00,68.00,58.00,1.00,387.00,2,0.00,0.00,0.00,0.00,126.00,DD,327911,2353,5214,4870,4310,8,9,2008-01-17,9,8,2,DD,0.00,0.00,0.00,0.00,126.00,17,12,11,17,18,2,7,58,2400,2135,2255,101,2353,0,0,0,0,126,58
2008-01-17,NW,HNL,PDX,2350,-12.00,0.00,-1,2300-2359,22.00,2400,0713,11.00,0720,0724,4.00,0.00,0,0700-0759,0.00,0.00,330.00,346.00,313.00,1.00,2603.00,11,,,,,,OT,329246,2338,4130,1628,5432,0,-1,2008-01-17,-1,0,11,OT,,,,,,17,2,3,19,3,11,6,713,2400,2350,720,724,2338,,,,,,713
2008-01-17,AA,LAX,SJU,2345,1.00,0.00,0,2300-2359,14.00,2400,1019,5.00,1020,1024,4.00,0.00,0,1000-1059,0.00,0.00,395.00,398.00,379.00,1.00,3386.00,11,,,,,,OT,332939,2346,1125,3978,4008,0,0,2008-01-17,0,0,11,OT,,,,,,17,3,3,19,6,11,6,1019,2400,2345,1020,1024,2346,,,,,,1019
2008-01-17,B6,JFK,RDU,2145,60.00,1.00,4,2100-2159,75.00,2400,0030,6.00,2342,0036,54.00,1.00,3,2300-2359,0.00,0.00,117.00,111.00,30.00,1.00,426.00,2,54.00,0.00,0.00,0.00,0.00,DD,333668,2245,3343,3102,5656,3,4,2008-01-17,4,3,2,DD,54.00,0.00,0.00,0.00,0.00,17,7,6,17,19,2,7,30,2400,2145,2342,36,2245,54,0,0,0,0,30
2008-01-18,B6,OAK,BOS,2350,-2.00,0.00,-1,2300-2359,12.00,2400,0758,4.00,0813,0802,-11.00,0.00,-1,0800-0859,0.00,0.00,323.00,314.00,298.00,1.00,2694.00,11,,,,,,OT,340130,2348,3343,4382,2321,-1,-1,2008-01-18,-1,-1,11,OT,,,,,,18,2,2,19,4,11,6,758,2400,2350,813,802,2348,,,,,,758
